candidate_id,source_dataset,source_split,edit_type,source_record_id,source_shard,source_row,instruction_original,local_caption,target_prompt,region_source,mask_area_ratio,mask_components,diff_mass_inside_ratio,changed_pixel_inside_ratio,small_target,multi_target,multi_object_scene,same_class_multi_instance_proxy,requires_ref_instruction,strict_eligible,selection_score,review_flags
he_9Vq-VuI7woY,HumanEdit,train,remove,9Vq-VuI7woY,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00014-of-00034-f5a022605600a199.parquet,72,Remove the monk sculpture on the far right.,There are six monk ornaments on the table.,"The image depicts two small, white Buddha statues sitting on a wooden shelf or table, with a blurred background. The statue on the left is wearing a dark grey robe and has its right hand raised in a gesture of blessing or protection. The statue on the right is also wearing a dark grey robe and is sitting cross-legged in a meditative pose.

In the background, there are several other Buddha statues visible, but they are out of focus. The overall atmosphere of the image suggests a peaceful and serene setting, possibly a Buddhist temple or a home altar.",human_brush_alpha,0.08725261688232422,1,0.9228146076202393,0.9833902683389061,False,False,False,True,False,True,12.537890639259409,
he_9iR21DGebEs,HumanEdit,train,remove,9iR21DGebEs,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00011-of-00034-15064a8dd2f007e8.parquet,27,Remove the woman at the back of the two women,There was a girl standing on the sand,"The image depicts a woman standing in a desert landscape, dressed in a striking black lace dress with a plunging neckline and long sleeves. Her dark hair is styled in a ponytail, adorned with feathers that add a touch of whimsy to her overall appearance. The woman's face is painted with a bold, black stripe running down the center, complemented by dark eye makeup and red lips that add a pop of color to her features.

In the background, the desert landscape stretches out, characterized by sandy dunes and sparse vegetation. The sky above is a brilliant blue, dotted with white clouds that add texture and depth to the scene. The overall atmosphere of the image is one of drama and elegance, with the woman's striking appearance and the desert landscape combining to create a sense of intrigue and mystery.",human_brush_alpha,0.19567108154296875,1,0.9033697247505188,0.9581160740748872,False,True,True,True,False,True,12.75470456354302,
he_9swU_dZxwGg,HumanEdit,train,remove,9swU_dZxwGg,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00014-of-00034-f5a022605600a199.parquet,71,Remove the leaves in the lower left corner.,"Leaves on the top left, pink sky behind.","A serene tropical scene, with palm fronds set against a gradient sky that transitions from pink to purple, evoking a sense of peacefulness and tranquility.",human_brush_alpha,0.07370376586914062,1,0.880393385887146,0.880932669004862,False,False,False,True,False,True,12.37058482360087,
he_AxnzedBAdxo,HumanEdit,train,remove,AxnzedBAdxo,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00022-of-00034-96acae3507199147.parquet,134,Remove the sunglasses.,Girl standing sideways on the road,"The image depicts a woman with long, wavy brown hair and a black-and-white checkered shirt, posing in front of a blurred background that appears to be a city street or park. The overall atmosphere suggests a casual, daytime setting, possibly during the spring or summer season.",human_brush_alpha,0.01789379119873047,1,0.4591299295425415,0.8774021095217455,True,False,False,False,False,True,10.200748362763532,
he_N92PmuFjVOI,HumanEdit,train,remove,N92PmuFjVOI,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00030-of-00034-f0e63a7fd03eaeaf.parquet,17,Remove the right girl.,On the endless beach sat a girl in a pink dress with long hair,"The image depicts a serene scene of a woman sitting on the beach, gazing out at the ocean. The woman, with her back to the viewer, has long, wavy red hair and is dressed in a pink hoodie, blue jeans, and black sneakers. She sits on the sand, with her legs crossed, and her right foot tucked under her left leg.

The background of the image is blurred, but it appears to be a daytime setting, with the sun shining down on the woman. The overall atmosphere of the image is one of peace and tranquility, as the woman seems to be lost in thought, taking in the beauty of the ocean.",human_brush_alpha,0.12458419799804688,1,0.9358484148979187,0.9868881693181285,False,False,False,True,False,True,12.36672187054818,
he_OdjhBf4Ar4I,HumanEdit,train,remove,OdjhBf4Ar4I,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00024-of-00034-b960059c08b82921.parquet,3,Only the cup filled with blue liquid is left,A glass of colored water.,"A small glass of blue liquid, possibly water or a flavored drink, sits on a white surface with a subtle shadow cast beneath it.",human_brush_alpha,0.24243545532226562,2,0.9814502596855164,0.9882562931464419,False,False,False,True,False,True,12.93361341694158,
he__M4SLgyL3Ps,HumanEdit,train,remove,_M4SLgyL3Ps,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00011-of-00034-15064a8dd2f007e8.parquet,80,Remove the items on the left wall.,There is nothing on the wall to the left of the high collar,"The image depicts a building with a striking yellow roof and a gray facade, set against a clear blue sky. The building's design is characterized by its angular lines and rectangular shape, with a prominent corner that juts out from the rest of the structure.

**Key Features:**

* **Yellow Roof:** The roof is a vibrant yellow color, adding a pop of color to the otherwise monochromatic building.
* **Gray Facade:** The facade of the building is a light gray color, providing a subtle contrast to the yellow roof.
* **Angular Lines:** The building's design features angular lines, giving it a modern and sleek appearance.
* **Rectangular Shape:** The building's shape is rectangular, with clean lines and sharp edges.
* **Clear Blue Sky:** The sky above the building is a brilliant blue, providing a sense of depth and context to the image.

**Overall Impression:**

The image presents a visually striking building with a unique design, set against a beautiful blue sky. The contrast between the yellow roof and gray facade creates a visually appealing effect, while the angular lines and rectangular shape add to the building's modern aesthetic.",human_brush_alpha,0.2194957733154297,1,0.9759657382965088,0.993287146817384,False,False,False,True,False,True,12.173745492117925,
he__RnbxS6vUb8,HumanEdit,train,remove,_RnbxS6vUb8,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00012-of-00034-858bad23f2c47aa8.parquet,31,Remove the little fox on the left.,A fox is standing on the right side of the wood. On the left is a big tree.,"The image depicts a serene scene of a red fox standing in a forest clearing, its eyes closed as if it is sleeping or resting. The fox's fur is a vibrant orange-red color, with a white-tipped tail and white markings on its face. Its ears are perked up, and its nose is black.

In the background, the forest is lush and green, with trees and bushes visible through the soft focus. The overall atmosphere of the image is one of tranquility and peacefulness, with the fox appearing content and at ease in its natural habitat.",human_brush_alpha,0.08162689208984375,1,0.8156288862228394,0.9831178586960819,False,False,False,True,False,True,12.950665697828688,
he__Wt5CgwWk1k,HumanEdit,train,remove,_Wt5CgwWk1k,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00002-of-00034-c7fb3c21a516ec2c.parquet,139,Remove pattern in the top of the girl.,A girl wearing black clothes and jeans,"The image depicts a woman with long brown hair, wearing a black shirt and light-washed jeans, posing in front of a blurred background. The overall atmosphere suggests a professional photo shoot, likely for a modeling or advertising purpose.

*   The woman's long brown hair cascades down her back, framing her face and adding a touch of elegance to the image.
    *   Her hair is styled in loose waves, with a few strands framing her face and accentuating her features.
*   The black shirt she wears is a simple yet stylish top that complements her overall look.
    *   The shirt has a V-neckline and short sleeves, giving it a casual yet sophisticated appearance.
*   Her light-washed jeans are a popular choice for everyday wear, but in this context, they add a relaxed and approachable vibe to the image.
    *   The light wash gives the jeans a soft, faded look that adds texture and interest to the overall composition.
*   The blurred background suggests a studio or indoor setting, which helps to focus attention on the subject.
    *   The background is out of focus, but it appears to be a neutral-colored wall or backdrop that provides a clean and minimalist setting for the photo.
*   The overall atmosphere of the image is",human_brush_alpha,0.12075138092041016,1,0.9093531966209412,0.9756134735558604,False,False,False,True,False,True,12.280543402922989,
he__g30Vjnlhkk,HumanEdit,train,remove,_g30Vjnlhkk,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00002-of-00034-c7fb3c21a516ec2c.parquet,82,Remove a dog collar.,A dog stands in a forest full of fallen leaves,"The image depicts a dog standing on a rock in the woods, with the dog being the central focus. The dog is a medium-sized breed with a short coat that is predominantly white, but also has patches of black and brown. It has a distinctive appearance, with a black nose and floppy ears. The dog's mouth is open, and its tongue is hanging out, giving it a friendly and relaxed expression.

The background of the image is blurred, but it appears to be a wooded area with trees and fallen leaves. The overall atmosphere of the image is one of serenity and tranquility, with the dog appearing to be enjoying itself in its natural surroundings. The image suggests that the dog is a happy and contented animal, and the peaceful environment only adds to its sense of well-being.",human_brush_alpha,0.012006759643554688,1,0.42621269822120667,0.912780254141441,True,False,False,False,False,True,10.619726741701447,
he__hpk_92Crhs,HumanEdit,train,remove,_hpk_92Crhs,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00002-of-00034-c7fb3c21a516ec2c.parquet,120,Remove clouds between mountains,Mountains filled with smoke,"The image presents a breathtaking aerial view of majestic mountains, with their peaks and valleys shrouded in a thick layer of fog. The misty atmosphere creates an ethereal quality, as if the mountains are suspended in a dreamlike state.

In the foreground, the dark blue peaks rise dramatically, their rugged contours softened by the veil of fog. The valleys below are equally impressive, with the mist swirling around them like a gentle dance. The overall effect is one of awe-inspiring beauty, as if the viewer is gazing upon a sacred and mystical place.

The image's color palette is characterized by deep blues and grays, punctuated by occasional flashes of white and green. The fog adds a sense of mystery and otherworldliness to the scene, inviting the viewer to step into the mystical world of the mountains.",human_brush_alpha,0.2856273651123047,3,0.9591195583343506,0.9922346374877288,False,False,False,True,False,True,12.74136035642263,
he__w0XkDuLj88,HumanEdit,train,remove,_w0XkDuLj88,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00011-of-00034-15064a8dd2f007e8.parquet,136,Remove things from the blanket.,A girl who is exercising has nothing on her blanket,"The image depicts a man in a yoga pose, with his back facing the camera. He is standing on a black yoga mat, which is placed on a beige carpeted floor. The man has curly brown hair and is wearing a black shirt with white text that reads ""CITY OF ROSES"" and a red rose logo. His arms are bent at the elbows, and his hands are flat on the mat.

In the background, there is a white wall with a window and a bed with a white comforter. To the right of the man, there is a gray couch and a small table with a plant on it. The overall atmosphere of the image suggests a peaceful and serene setting, possibly a home yoga practice or a yoga studio.",human_brush_alpha,0.01870441436767578,1,0.4029276669025421,0.8457373394203206,True,False,False,False,False,True,10.003652720661368,
he_-3E9wA9VWCY,HumanEdit,train,replace,-3E9wA9VWCY,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00004-of-00034-7fffbdc560482a31.parquet,94,Change white top to black top.,"Girl wearing black top and white pants, standing near the wall","The image depicts a woman standing in front of a white brick wall, turned to her left and gazing directly at the camera. She has fair skin and dark hair styled in a low bun. Her attire consists of a black sleeveless top and a long, light-colored skirt that appears to be made of a lightweight material, possibly silk or cotton.

The woman's posture is relaxed, with her right arm hanging loosely by her side. A ring adorns her right hand, adding a touch of elegance to her overall appearance. The white brick wall behind her provides a clean and minimalist backdrop, allowing the viewer's focus to remain on the subject.

The image exudes a sense of confidence and poise, as if the woman is posing for a photo shoot or simply enjoying a moment of self-expression. The overall mood of the image is one of calmness and serenity, inviting the viewer to appreciate the beauty in the everyday.",human_brush_alpha,0.08903121948242188,1,0.8733133673667908,0.9494660997695629,False,False,False,True,False,True,12.327300530890707,
he_-3Mbr-3-e2s,HumanEdit,train,replace,-3Mbr-3-e2s,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00005-of-00034-ba219ad346ef60ce.parquet,101,Replace the black hat of the big doll in the middle with a Santa hat,"Many dolls are placed on the table, the doll in the middle is wearing a red hat","The image is a photograph of a collection of Christmas figurines, including Santa Claus and snowmen, arranged on a table or shelf.

*   The figurines are made of ceramic or plastic and feature bright colors.
    *   Santa Claus is depicted wearing a red hat and coat, with a white beard and a jolly expression.
    *   The snowmen are dressed in red hats and scarves, with carrot noses and smiling faces.
*   In the background, other Christmas decorations can be seen, such as lights and ornaments.
    *   The overall atmosphere of the image is festive and joyful, capturing the spirit of the holiday season.

The image showcases a delightful collection of Christmas figurines, adding to the festive ambiance of the holiday season.",human_brush_alpha,0.0379180908203125,1,0.8434531092643738,0.966151832460733,False,False,False,True,False,True,12.607713616554882,
he_0HPhEPT3FmE,HumanEdit,train,replace,0HPhEPT3FmE,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00012-of-00034-858bad23f2c47aa8.parquet,58,Replace the red flower on the left with a white flower.,A bunch of white flowers.,"""Close-up of a bouquet of roses in various shades of white and pink, set against a plain white background.""",human_brush_alpha,0.17504119873046875,1,0.9886959791183472,0.9927909429558817,False,False,False,True,False,True,12.365454073744367,
he_0Ut0pNrTdQo,HumanEdit,train,replace,0Ut0pNrTdQo,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00008-of-00034-37561f9e3fac8178.parquet,70,Replace the Statue of Liberty with a lighthouse.,There is only one lighthouse on the sea,"The image depicts a lighthouse standing tall against a vibrant sunset sky, its warm and inviting light casting a gentle glow. The lighthouse's silhouette is set against a backdrop of orange and pink hues, with the sky transitioning from a deep orange at the bottom to a lighter shade towards the top. The lighthouse itself appears to be made of stone or brick, with a distinctive shape that tapers as it rises. A small light shines from the top, illuminating the surrounding area.

The overall atmosphere of the image is one of serenity and tranquility, evoking feelings of peace and calmness. The warm colors of the sunset and the soft light of the lighthouse create a sense of warmth and comfort, making the viewer feel like they are experiencing a peaceful evening. The image is likely intended to evoke a sense of relaxation and contemplation, inviting the viewer to step back and appreciate the beauty of the natural world.",human_brush_alpha,0.07790279388427734,1,0.9234959483146667,0.9729097271998988,False,False,False,False,False,True,11.977676090168096,
he_0hwoPb13zuQ,HumanEdit,train,replace,0hwoPb13zuQ,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00012-of-00034-858bad23f2c47aa8.parquet,64,Replace a woman's gold necklace with a brown and black one.,A woman was wearing a brown and black necklace and a colorful dress.,"The image depicts a young woman with dark hair and a vibrant, multicolored top, set against a serene blue sky backdrop.",human_brush_alpha,0.008872032165527344,1,0.5058759450912476,0.845061533606816,True,False,False,False,False,True,9.949887695997592,
he_0l_PZ1mO_ZA,HumanEdit,train,replace,0l_PZ1mO_ZA,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00018-of-00034-97607d160cf642fb.parquet,68,Replace the color of the clothes.,A person is wearing red clothes and looking down.,"The image depicts a person standing on a rocky outcropping, gazing out at a vast cliff face. The cliff face is a light gray color with darker gray and brown striations, and it stretches upwards into the distance. The person is dressed in a bright pink jacket, black pants, and brown boots, and they are carrying a red backpack. They stand on a large, flat rock that juts out from the cliff face, with their back to the camera. The atmosphere suggests a sense of adventure and exploration, as the person takes in the breathtaking view from the edge of the cliff. The image conveys a sense of awe and wonder at the natural beauty of the landscape.",human_brush_alpha,0.013849258422851562,1,0.4458215832710266,0.8480158189008591,True,False,False,False,False,True,9.987968912645336,
he_0pSsWN8uqAE,HumanEdit,train,replace,0pSsWN8uqAE,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00019-of-00034-1a356b75467e13d3.parquet,51,Change the number6 in the shirt to 8.,The middle child has the number 8 written on his clothes,"The image depicts a group of young men, likely soccer players, standing together with their arms around each other's shoulders. The group consists of seven individuals, all wearing red or black uniforms with numbers on the back. The players are positioned with their backs to the camera, facing away from the viewer.

The image conveys a sense of unity and camaraderie among the team members, as they stand together in a show of solidarity and support for one another. The blurred background suggests that the photo was taken outdoors, possibly on a soccer field or in a park-like setting. Overall, the image captures a moment of teamwork and friendship among the young athletes.",human_brush_alpha,0.016472816467285156,1,0.47879526019096375,0.8902411368962129,True,False,False,False,False,True,11.028262346561862,
he_1GxT-yz-PGQ,HumanEdit,train,replace,1GxT-yz-PGQ,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00003-of-00034-9b77bb1da8f3e008.parquet,128,Change black hat to white hat.,A man wearing a black shirt and a white hat stands on the grassland,"A man in a white hat and black jacket stands at the edge of a vast, arid landscape, gazing out at the breathtaking scenery before him. In the distance, majestic mountains rise up, their rugged peaks and valleys stretching out as far as the eye can see. The sky above is a brilliant blue, dotted with puffy white clouds that add to the sense of drama and wonder. The man's back is turned to the camera, his attention fixed on the stunning view ahead, as if he is taking in the beauty of the landscape for the first time. The overall atmosphere of the image is one of awe and tranquility, inviting the viewer to step into the serene and majestic world depicted.",human_brush_alpha,0.013834953308105469,1,0.4655180871486664,0.8656780881082637,True,False,False,False,False,True,10.065614388424349,
he_1KTNlv11tDc,HumanEdit,train,replace,1KTNlv11tDc,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00029-of-00034-d4529d3619a2a30d.parquet,57,Replace the pink flower in the left shoe with blue.,There are many blue flowers in the brown shoes on the left.,"A brown boot, once worn and now repurposed, has been transformed into a charming planter. The boot's interior is filled with rich soil, and a delicate blue flower with green leaves has taken root, its petals gently swaying in the breeze. The surrounding environment is lush and green, with trees and bushes providing a picturesque backdrop. The overall atmosphere is one of serenity and tranquility, as if the boot has been placed in a secret garden, where nature's beauty is on full display.",human_brush_alpha,0.04213142395019531,1,0.8527263402938843,0.9408946479992056,False,False,False,True,False,True,11.910339513510817,
he_1dwyU46p7eE,HumanEdit,train,replace,1dwyU46p7eE,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00003-of-00034-9b77bb1da8f3e008.parquet,54,Turn white top into blue.,A woman in a blue top is looking at the computer,"The image depicts a woman sitting at a desk, engaged in a presentation on her laptop. She is dressed in a professional attire, consisting of a blue blazer over a white shirt with a blue collar, and has long dark hair. Her right hand is poised to take notes, holding a pen above a spiral-bound notebook. The laptop, which appears to be a Dell model, displays a blue screen with a presentation slide featuring a bar graph and a logo.

In the background, the room is well-lit, with a wooden wall and a white ceiling visible. A flat-screen TV is mounted on the wall behind the woman, although it is not in use. The overall atmosphere suggests a professional setting, possibly a conference room or office space, where the woman is participating in a meeting or presentation.",human_brush_alpha,0.1985311508178711,1,0.9831808805465698,0.9929703469696567,False,False,False,True,False,True,12.265294680612902,
he_1fb6ubsKS0w,HumanEdit,train,replace,1fb6ubsKS0w,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00003-of-00034-9b77bb1da8f3e008.parquet,88,Change another yellow skirt to black.,A curly-haired lady wearing a black dress,"The image depicts a young woman with curly brown hair, wearing a black strapless top, posing for the camera. Her right hand is raised to her face, and her eyes are closed, conveying a sense of relaxation or contemplation.

The background of the image is blurred, but it appears to be an outdoor setting, possibly a city street or plaza, with a large building featuring many windows visible behind the woman. The overall atmosphere of the image suggests a warm and sunny day, with the woman enjoying the moment and taking a break from her daily activities.",human_brush_alpha,0.1259326934814453,1,0.9287191033363342,0.9882597562968747,False,False,False,True,False,True,12.331517377170972,
he_1fdh8ho4jiM,HumanEdit,train,replace,1fdh8ho4jiM,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00003-of-00034-9b77bb1da8f3e008.parquet,91,Change blue top to white.,A little girl wearing a white top,"The image depicts a young girl with dark hair, styled in a ponytail and adorned with a bow, gazing to her left. She is dressed in a dark blue shirt with white cuffs, set against a blurred background that suggests a natural setting, possibly a park or garden. The overall atmosphere of the image is one of serenity and innocence, capturing a moment of quiet contemplation.",human_brush_alpha,0.1749591827392578,1,0.9542223811149597,0.9961789810616164,False,False,False,True,False,True,12.228383292292527,
he_28ztKXfneYk,HumanEdit,train,replace,28ztKXfneYk,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00014-of-00034-f5a022605600a199.parquet,100,Replace the grass in the lower left corner and the clod in the lower right corner with grass.,"Near is a large green grass, in the distance is a green mountain.","The image depicts a serene and picturesque landscape, with a vast expanse of tall grass in the foreground, stretching out towards the viewer. The grass is a vibrant green, with some areas appearing more lush and healthy than others, and is dotted with small wildflowers that add pops of color to the scene.

In the background, a dense forest of trees rises up, with the tallest trees forming a dark green canopy that stretches across the horizon. The sky above is a soft, hazy gray, suggesting that the image was taken on an overcast day.

Beyond the forest, the silhouette of distant mountains can be seen, their rugged peaks and valleys creating a dramatic backdrop for the tranquil scene below. The overall effect is one of peacefulness and natural beauty, inviting the viewer to step into the idyllic world depicted in the image.",human_brush_alpha,0.2089834213256836,1,0.9173265695571899,0.9962799223635972,False,False,False,True,False,True,11.969721621658277,
he_29h2n639YDA,HumanEdit,train,replace,29h2n639YDA,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00014-of-00034-f5a022605600a199.parquet,136,Replace the fruit in the lower right corner with an apple.,In the lower right corner is an apple.,"The image shows a white marble countertop with various food scraps and an apple on it. The purpose of the image is to depict a messy kitchen or dining area.

* A white marble countertop:
	+ The countertop is made of white marble.
	+ It has a smooth, glossy finish.
	+ There are some stains and marks on the surface.
* Various food scraps:
	+ There are several pieces of food scattered around the countertop.
	+ Some of the scraps appear to be fruit or vegetable peels.
	+ Others look like crumbs or bits of bread.
* An apple:
	+ The apple is placed in the center of the countertop.
	+ It is a yellow-green color with some brown spots.
	+ The apple appears to be slightly bruised or damaged.

Overall, the image suggests that someone has been preparing or eating food in this area, and there are some leftovers or scraps that need to be cleaned up.",human_brush_alpha,0.09854984283447266,1,0.9158726334571838,0.9784358826912019,False,False,False,True,False,True,12.433551944553875,
he_2rIs8OH5ng0,HumanEdit,train,replace,2rIs8OH5ng0,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00008-of-00034-37561f9e3fac8178.parquet,157,Change the black top to a white lace top,The girl in white stood on her side,"The image presents a serene and introspective portrait of a woman, captured in a side profile that accentuates her contemplative expression. The photograph is characterized by its simplicity, with a stark black background that serves to focus attention on the subject.

The woman's long, dark hair cascades down her back, framing her face and adding a touch of elegance to the overall composition. Her white, off-the-shoulder lace top is partially visible, with one shoulder exposed, creating a sense of vulnerability and intimacy.

The image exudes a sense of calmness and quiet reflection, as if the woman is lost in thought, her gaze directed upwards towards the sky or a distant horizon. The overall effect is one of understated beauty and introspection, inviting the viewer to pause and reflect on their own thoughts and emotions.",human_brush_alpha,0.28408241271972656,1,0.9847926497459412,0.990726561729815,False,False,False,True,False,True,12.847202307582252,
he_30AOxN5emxs,HumanEdit,train,replace,30AOxN5emxs,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00014-of-00034-f5a022605600a199.parquet,123,Swap black pants for blue pants.,A woman was wearing blue pants.,"A woman with a backpack and camera in hand, walks along the beach with the Golden Gate Bridge in the background.",human_brush_alpha,0.013840675354003906,1,0.6012104153633118,0.9061880899662044,True,False,False,False,False,True,10.608953802664688,
he_3KawHcKmfAw,HumanEdit,train,replace,3KawHcKmfAw,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00005-of-00034-ba219ad346ef60ce.parquet,55,Change the white top to a black top.,A little girl is wearing a black top and a man is driving a red car behind her,"The image depicts a young girl with blonde hair and blue eyes, dressed in a black dress with a white belt, standing in front of a red vintage car. The car is parked on the side of the road, with a group of people gathered behind it, although they are out of focus. The background is blurred, but it appears to be a park or other outdoor setting, with trees and greenery visible. The overall atmosphere suggests a warm and sunny day, with the girl's smile and the car's vibrant color adding to the sense of joy and excitement.",human_brush_alpha,0.24627017974853516,1,0.9869152903556824,1.0,False,False,False,True,False,True,12.145699652108824,
he_3OG8ywzgjJY,HumanEdit,train,replace,3OG8ywzgjJY,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00013-of-00034-383e8c49db6af26e.parquet,20,Replace yellow hair with black.,A dark-haired man wearing dark glasses and black clothes was standing in the middle of the road.,"The image depicts a man standing on a city street, dressed in all black attire, with his jacket slung over his shoulder. He is positioned in the center of the frame, facing to the right, and appears to be gazing at something in the distance.

**Key Features:**

* The man's dark hair is visible, and he is wearing a black leather jacket over his shoulder.
* The street is lined with cars parked along the sides, and trees with pink blossoms are visible in the background.
* The atmosphere suggests a daytime setting, with the sky appearing bright and sunny.

**Overall Impression:**

The image conveys a sense of confidence and style, with the man's all-black outfit and the vibrant pink blossoms creating a striking contrast. The city street setting adds a touch of urbanity to the scene, while the man's gaze into the distance suggests a sense of contemplation or introspection.",human_brush_alpha,0.008746147155761719,1,0.4822162985801697,0.8291373344469634,True,False,False,False,False,True,9.846328428684037,
he_3OQejbTxeTY,HumanEdit,train,replace,3OQejbTxeTY,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00013-of-00034-383e8c49db6af26e.parquet,17,Replace the powder in front of the bottle with a small white cup.,A white bottle has a pink-white cup in front of it.,"The image depicts a white plastic bottle with a screw-top lid, accompanied by a small white scoop with a pink interior. The bottle is positioned on the left side of the image, while the scoop is placed to its right. The background of the image is a light beige color, with a subtle shadow cast by the bottle and scoop on the left side.",human_brush_alpha,0.07385444641113281,1,0.9205358624458313,0.9789435588675582,False,False,False,True,False,True,12.53234640891288,
he_3QDsA0uUd4k,HumanEdit,train,replace,3QDsA0uUd4k,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00013-of-00034-383e8c49db6af26e.parquet,2,Replace the front greenery with a prickly cactus.,"Four green plants, the front is cactus.","Here is a rephrased version of the caption:

This image features three small potted plants on a white surface, with the front pot taking center stage. The front pot is a terracotta-colored cup with a ribbed texture, containing a small cactus with a long, brown, curved leaf protruding from its top. The middle pot is a white cup with a patterned design, while the back pot is a white cup with a black rim.

The background of the image is out of focus, but it appears to be a room with a white floor. The overall atmosphere suggests that this image may have been taken in a home or office setting, possibly as part of a product or interior design photo shoot.",human_brush_alpha,0.1416759490966797,1,0.9519001245498657,0.9884814398200225,False,False,False,True,False,True,12.350940409456593,
he_3Qi0PkM_Wes,HumanEdit,train,replace,3Qi0PkM_Wes,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00012-of-00034-858bad23f2c47aa8.parquet,118,Replace a child's curly hair with hair only on the top of the head.,A woman held in her arms a child with only hair on the top of her head.,"The image shows a woman holding a baby, with the woman's face blurred out. The image is likely intended to be a portrait or a family photo.

* The woman:
	+ Has dark skin and curly hair
	+ Is wearing a red top with a floral pattern
	+ Is smiling and looking at the camera
	+ Has a warm and loving expression on her face
* The baby:
	+ Is small and has dark skin
	+ Is wearing a white dress with lace details
	+ Is looking at the camera with a neutral expression
	+ Is being held by the woman and appears to be comfortable in her arms

The image suggests that the woman is a mother or caregiver, and the baby is her child or ward. The warm and loving expression on the woman's face suggests a strong bond between her and the baby.",human_brush_alpha,0.08542156219482422,1,0.7557044625282288,0.8597055009124193,False,False,False,True,False,True,11.88188376636893,
he_3SwQ_pDAitQ,HumanEdit,train,replace,3SwQ_pDAitQ,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00012-of-00034-858bad23f2c47aa8.parquet,160,Change the bug's eyes to yellow.,A bug's eyes are yellow.,"A close-up of a fly with a large orange eye, its body and legs in sharp focus, set against a blurred background.",human_brush_alpha,0.015951156616210938,2,0.5914424657821655,0.8967114404817045,True,False,False,False,False,True,10.658069015962186,
he_3d853e9ZjPM,HumanEdit,train,replace,3d853e9ZjPM,/mnt/bn/strategy-mllm-train/user/tanyue/datasets/HumanEdit/data/train-00004-of-00034-7fffbdc560482a31.parquet,70,White hat with black chin strap replaced with black hat with white chin strap,A long-haired lady wearing a black hat and white clothes carries a black backpack,"The image shows a woman standing on a beach, facing away from the camera. She is wearing a white shirt and a black hat, and has long dark hair. The background is out of focus, but it appears to be a body of water with a rocky shoreline.

*   The woman is standing on a beach, facing away from the camera.
    *   She is wearing a white shirt and a black hat.
    *   She has long dark hair.
*   The background is out of focus, but it appears to be a body of water with a rocky shoreline.
    *   The sky is bright and sunny.
    *   There are no other people or objects visible in the background.",human_brush_alpha,0.09903144836425781,1,0.9567036032676697,0.9785353535353535,False,False,False,False,False,True,11.994364016640187,
