selection_index,candidate_id,source_dataset,source_split,edit_type,source_record_id,instruction_original,local_caption,mask_area_ratio,mask_components,diff_mass_inside_ratio,changed_pixel_inside_ratio,small_target,multi_target,multi_object_scene,same_class_multi_instance_proxy,strict_eligible,review_flags
260,cb_train-00005-of-00007_0360,CompBench,train,replace,d2abc61e/1/00019.png,replace the dog on the left with a chair,a chair and the ground,0.0867822265625,1,0.8877810835838318,0.8623367198838897,False,False,True,True,True,
261,cb_train-00005-of-00007_0361,CompBench,train,replace,d2abc61e/1/00020.png,replace the white dog with a black stool,a black stool and the ground,0.0661279296875,1,0.8345833420753479,0.8075285941798176,False,False,True,False,True,
262,cb_train-00005-of-00007_0367,CompBench,train,replace,dd3f4a07/0/00006.png,replace the turtle with a black pot,a black pot and a transparent fish tank wall,0.05814208984375,1,0.8004887700080872,0.8828887945342957,False,False,True,False,True,
263,cb_train-00005-of-00007_0368,CompBench,train,replace,dd3f4a07/2/00013.png,replace the turtle in the middle with a small table,a small table,0.074609375,1,0.877426266670227,0.9147101696492261,False,False,True,True,True,
264,cb_train-00005-of-00007_0369,CompBench,train,replace,dd3f4a07/2/00018.png,replace the middle turtle with a wooden chair,a chair,0.0723583984375,1,0.8779414296150208,0.9146540941017993,False,False,True,True,True,
265,cb_train-00005-of-00007_0382,CompBench,train,replace,f06632aa/0/00002.png,replace the leftmost dog with a black pot,the black pot and the ground,0.0537646484375,1,0.9914718270301819,1.0,False,False,True,True,True,
266,cb_train-00005-of-00007_0383,CompBench,train,replace,f06632aa/1/00059.png,replace the yellow dog with a cardboard box,a cardboard box and the ground,0.07265380859375,1,0.9827193021774292,1.0,False,False,True,False,True,
267,cb_train-00005-of-00007_0384,CompBench,train,replace,f494e9fa/0/00001.png,replace the dog with a silver-blue four-legged stool,a silver-blue four-legged stool,0.23685791015625,1,0.9300620555877686,0.9404660241551788,False,False,True,False,True,
268,cb_train-00005-of-00007_0386,CompBench,train,replace,f494e9fa/0/00009.png,replace the greyhound with a bench,a bench,0.175400390625,1,0.8801933526992798,0.8952377138891113,False,False,True,False,True,
269,he_0-frDDoQqUw,HumanEdit,train,add,0-frDDoQqUw,Add a top.,A little boy wearing a hat stood in the crowd,0.054782867431640625,1,0.8034512996673584,0.9647084672214441,False,False,False,True,True,
270,he_000000000307,HumanEdit,train,add,000000000307,Place a black dog with the neck is white in the center of the image.,"In the center of the picture, a black dog with a white neck is pacing, and on the right, a brown and white dog is chasing a Frisbee.",0.14971446990966797,1,0.7472893595695496,0.947314028923278,False,False,False,True,True,
271,he_000000093106,HumanEdit,train,add,000000093106,Add a top hat.,"On the sofa sat a boy in a black top hat, a suit and tie with lots of little things on it",0.044646263122558594,1,0.7882699966430664,0.9618756087379992,False,False,False,True,True,
272,he_0CgpDVNOKgs,HumanEdit,train,add,0CgpDVNOKgs,Add a hat.,"On the round table lay a little girl in a white hat, short hair, open eyes, and a flowered dress",0.10743427276611328,1,0.9328832030296326,0.981904948499776,False,False,False,False,True,
273,he_0E_vhMVqL9g,HumanEdit,train,add,0E_vhMVqL9g,Add a hat.,The little girl wearing a hat shakes hands with a robot,0.086181640625,1,0.8583182692527771,0.9811461746278094,False,False,False,False,True,
274,he_0G9rZGQqGig,HumanEdit,train,add,0G9rZGQqGig,Add a straw hat on the head.,A woman holding a little girl wearing a straw hat,0.11887836456298828,1,0.9358311295509338,0.986267857996082,False,False,False,False,True,
275,he_0eKR4M2uuL8,HumanEdit,train,add,0eKR4M2uuL8,Add a pair of sunglasses.,A stylish dog wearing sunglasses caught a lot of attention.,0.0924234390258789,1,0.9130299091339111,0.9597179589839405,False,True,True,False,True,
276,he_0fOAmzgZ5cA,HumanEdit,train,add,0fOAmzgZ5cA,Add water bottle.,The little girl is holding a bottle and receiving water from the spray nozzle,0.0862264633178711,1,0.8916547894477844,0.9840294107115148,False,False,False,False,True,
277,he_0qEmA2h57Pk,HumanEdit,train,add,0qEmA2h57Pk,Put a moon in the middle of the sky without any clouds,A bright moon in the middle of the clouds,0.07074546813964844,1,0.6013152003288269,0.973769555551023,False,False,False,True,True,
278,he_0qqWALcBFnY(1),HumanEdit,train,add,0qqWALcBFnY(1),Add a puppy to the right of the person,"In front of the house, in front of a water, there was a boy standing next to a puppy",0.07305717468261719,1,0.6730540990829468,0.9610103407357179,False,False,False,True,True,
279,he_1kdIG_258bU,HumanEdit,train,add,1kdIG_258bU,"Add a red boat in the lower right corner of the picture, with an orange-red light on the bow","There is a lake below the tower, and there is a boat in the lake",0.03654766082763672,1,0.6888084411621094,0.887619581595823,False,False,False,True,True,
280,he_2OX0bKvL1-I,HumanEdit,train,add,2OX0bKvL1-I,Woman holding a spoon,The girl has a spoon in her hand,0.04311656951904297,1,0.7813635468482971,0.9617108930086029,False,False,False,False,True,
281,he_2mSzfaseWvg,HumanEdit,train,add,2mSzfaseWvg,A butterfly is perched on the top of a dandelion,There is a butterfly perched on top of a dandelion,0.029787063598632812,1,0.6883715987205505,0.9186842105263158,False,False,False,True,True,
282,he_3c1Jv1EXYtc,HumanEdit,train,add,3c1Jv1EXYtc,Put a small hat on the woman,A woman wearing a hat in the laboratory with a man next to her,0.10711860656738281,1,0.9286317825317383,0.9860911896379363,False,False,False,False,True,
283,he_4Cjn0FDEud8,HumanEdit,train,add,4Cjn0FDEud8,Add a hat.,A kid in a pink hat with an open mouth and a white short-sleeved pink dress,0.11115264892578125,1,0.9337335228919983,0.9851495959816554,False,False,False,False,True,
284,he_4cNByrzzNik,HumanEdit,train,add,4cNByrzzNik,Add a hat.,A girl in a brown hat and glasses with a hand over her mouth,0.09810924530029297,1,0.8842613101005554,0.9846186636353949,False,False,False,False,True,
285,he_5Hwt59WvpqM,HumanEdit,train,add,5Hwt59WvpqM,Add an insect.,A cactus crawling an insect,0.013835906982421875,1,0.5567532181739807,0.8991100259903915,True,False,False,False,True,
286,he_5Ufu-tY-Txk,HumanEdit,train,add,5Ufu-tY-Txk,Add brown tops.,A child in a brown and black coat turned to look to the left.,0.16417694091796875,1,0.9729623198509216,0.989566871996646,False,False,False,False,True,
287,he_8VPSh4Wj61Q,HumanEdit,train,add,8VPSh4Wj61Q,Add a bee in the center of the flower in the middle of the picture,"Many white flowers are clustered together, and there is a honey on the flower",0.074432373046875,1,0.8374069929122925,0.9695238095238096,False,False,False,True,True,
288,he_8n-3h1WkaQk,HumanEdit,train,add,8n-3h1WkaQk,Add snow.,The mountains are covered with snow and there are blue ice at the foot of the mountains,0.14618778228759766,1,0.9625962376594543,0.9847735339009545,False,False,False,False,True,
289,he_8v2Dz6vfN80,HumanEdit,train,add,8v2Dz6vfN80,Add a butterfly and stick it on the flower,"There are two red flowers on the grass, and there is a butterfly on the flower",0.07344722747802734,1,0.9049682021141052,0.9802966133855519,False,False,False,False,True,
290,he_973wAyYLeL0,HumanEdit,train,add,973wAyYLeL0,Add a bee in the center of the picture,There is a bee on the yellow flower,0.11406326293945312,1,0.8959152102470398,0.9785691563279589,False,False,False,True,True,
291,he_A_HTot3y5XA,HumanEdit,train,add,A_HTot3y5XA,Add bees.,"There are many pink flowers growing on the tree, and there is a bee on the pink flowers",0.0826730728149414,1,0.8960820436477661,0.9815469517978788,False,False,False,False,True,
292,he_CQwFUfliJyU,HumanEdit,train,add,CQwFUfliJyU,Add a hat.,A boy in a striped hat with a tongue out and a red shirt.,0.2016000747680664,1,0.9542673826217651,0.9921704704787265,False,False,False,False,True,
293,he_CnSIcPtMG7U,HumanEdit,train,add,CnSIcPtMG7U,Add a hat.,"In front of a green wheat field, a long-haired girl in a white dress held her face in her hands and wore a straw hat with a black ribbon on it sat on a chair",0.07198333740234375,1,0.8793018460273743,0.9767421073331188,False,False,False,False,True,
294,he_KJE--xk4AWE,HumanEdit,train,add,KJE--xk4AWE,Add a hat.,The man with glasses wearing a white hat with lots of splinters on it smiled in a blue sweater and plopped down on the car,0.08047294616699219,1,0.8618677258491516,0.9710069165192214,False,False,False,False,True,
295,he_NfWZ6RB7KAY,HumanEdit,train,add,NfWZ6RB7KAY,Add a hat.,In front of the big tree a little girl in a pink hat wearing white short sleeves,0.07340049743652344,1,0.8682793974876404,0.978990633392284,False,False,False,False,True,
296,he_OuYESbJjiW0,HumanEdit,train,add,OuYESbJjiW0,What if the wall is made of pure wood and not painted?,A jeep parked on a desolate gravel lot in the pink evening sunshine,0.1606769561767578,1,0.9122409224510193,0.9831487911943917,False,False,False,False,True,
297,he_Vw07IRhemag(1),HumanEdit,train,add,Vw07IRhemag(1),Add a hat.,A little black girl with a pretty hat on her head,0.10525226593017578,1,0.9346328377723694,0.9815159944367177,False,False,False,False,True,
298,he__-HoZoogPgI,HumanEdit,train,add,_-HoZoogPgI,Add glasses.,A girl in black clothes and glasses stands behind gauze,0.012621879577636719,1,0.4255274832248688,0.854541465555068,True,False,False,False,True,
299,he__3LvzSuueSM,HumanEdit,train,add,_3LvzSuueSM,The child holds a milk bottle in his right hand,The child is sitting on the lawn with a bottle in his hand,0.03700447082519531,1,0.5367311239242554,0.9107180020811655,False,False,False,True,True,
300,he__Jsde7RXd3o,HumanEdit,train,add,_Jsde7RXd3o,Add a fly to the transparent ball of the prototype,There's a bug on the droplets,0.14730262756347656,1,0.788169801235199,0.9879991048283322,False,False,False,False,True,
301,he__oHRmhtvpWc,HumanEdit,train,add,_oHRmhtvpWc,Add dazzling lighting.,Being illuminated by dazzling lights,0.0687093734741211,1,0.851401686668396,0.9640248074334018,False,False,False,False,True,
302,he__vln5e2nOK0,HumanEdit,train,add,_vln5e2nOK0,Get your child dressed,A child wearing clothes is touching the grass,0.1186532974243164,1,0.9289025068283081,0.9859307161045671,False,False,False,False,True,
303,he_axoIDVk0ThE,HumanEdit,train,add,axoIDVk0ThE,Add a hat.,The model in the clothing store raised her hand and put a hat on her head,0.08778667449951172,1,0.8802263140678406,0.9744694710996418,False,False,False,False,True,
304,he_bgoE05DFF9U,HumanEdit,train,add,bgoE05DFF9U,Put a hat on the girl's head.,In the gap of the trees stood a man with a blue top hat. Girls with curly hair wearing striped tops and suspenders carry backpacks,0.06847667694091797,1,0.7917393445968628,0.9229340112868079,False,False,False,False,True,
305,he_nDExp37E9bs,HumanEdit,train,add,nDExp37E9bs,Add a hat.,White hat with a black ribbon on top of it worn by a boy lying on his back above a window dressed in black.,0.20229434967041016,1,0.969585120677948,0.9929481186877557,False,False,False,False,True,
306,he_oUoRl1xBRaM,HumanEdit,train,add,oUoRl1xBRaM,Add a person walking in the center of the road.,A man walks down a path lined with orange-red maple trees,0.2114419937133789,1,0.8181037902832031,0.9679052935854718,False,False,False,True,True,
307,he_oV4bR3YoR_s,HumanEdit,train,add,oV4bR3YoR_s,What if there is a kayak parked by the water?,There is a blue boat docked next to a clear lake,0.15610122680664062,1,0.80828458070755,0.8807857729303034,False,False,False,False,True,
308,he_ow87HfF-uG8,HumanEdit,train,add,ow87HfF-uG8,Add a bee to the flower.,There's a bee standing on a white daisy,0.07370758056640625,1,0.855738639831543,0.9766094655153569,False,False,False,False,True,
309,he_04iFOldrYig,HumanEdit,train,remove,04iFOldrYig,Remove all the cattle.,Under the blue sky is a green grassland,0.018590927124023438,3,0.46057915687561035,0.9019327667895014,True,False,False,False,True,
310,he_0gQ8Fh1f54k,HumanEdit,train,remove,0gQ8Fh1f54k,Remove the lime from the noodles.,"A bowl of noodles with eggs, shrimps and scallions.",0.007557868957519531,1,0.5549892783164978,0.8620164483703929,True,False,False,False,True,
311,he_0wtaJS_nxBQ,HumanEdit,train,remove,0wtaJS_nxBQ,Remove the girl wearing the black top from the picture,Only one boy jumped up above the ground,0.06976795196533203,1,0.8793500065803528,0.9659739395092258,False,False,False,True,True,
312,he_10ca-K3e6Ko,HumanEdit,train,remove,10ca-K3e6Ko,Remove the white pattern from the black T-shirt.,"A boy was wearing a black unpatterned short sleeve and black pants, his head down.",0.019351959228515625,1,0.6402382850646973,0.8573057358358183,True,False,False,False,True,
313,he_11tmJit0vQk,HumanEdit,train,remove,11tmJit0vQk,Remove the building in the lower right corner.,There was only one row of street lights under the sky.,0.009024620056152344,1,0.5061386823654175,0.9837255883825738,True,False,False,True,True,
314,he_1Lw1ZSRPm7o,HumanEdit,train,remove,1Lw1ZSRPm7o,Remove camels on the left in the desert.,There was a man and a camel in the desert.,0.06875801086425781,1,0.9358156323432922,0.9693943349637482,False,False,False,True,True,
315,he_1RTvJnAiFtI,HumanEdit,train,remove,1RTvJnAiFtI,Remove the leaves on the left side of the branch.,Healthy and nutritious lush leaves,0.17039203643798828,1,0.9770491123199463,0.9914424613745338,False,False,False,True,True,
316,he_1SQsg_2eGdo,HumanEdit,train,remove,1SQsg_2eGdo,Remove the camera.,A lady squatting by the flower bushes,0.013833999633789062,1,0.45181888341903687,0.9013623264343725,True,False,False,False,True,
317,he_2OalKAckLvU,HumanEdit,train,remove,2OalKAckLvU,What happens if there is no one on the zebra crossing?,There is a white zebra crossing in the middle of the empty road,0.11260223388671875,2,0.7483450174331665,0.9584929837564855,False,False,False,True,True,
318,he_2Pm3LPrKvE4,HumanEdit,train,remove,2Pm3LPrKvE4,Remove the larger snowflake at the back,A snowflake hangs from a shelf,0.19251060485839844,1,0.8769431114196777,0.9789369246283465,False,False,False,True,True,
319,he_3IUTxfKJl34,HumanEdit,train,remove,3IUTxfKJl34,Remove the middle giraffe,A giraffe is eating grass with a blue rope hanging on the grass,0.13904953002929688,1,0.9252157807350159,0.9819403681963714,False,False,False,True,True,
320,he_3N4Z-OM1u78,HumanEdit,train,remove,3N4Z-OM1u78,Remove the boy on the right.,A child was playing on the bank of the river.,0.025424957275390625,1,0.8134276270866394,0.9429246728235654,False,False,False,True,True,
321,he_3O25t7H2xmE,HumanEdit,train,remove,3O25t7H2xmE,Remove people.,"At the bottom is the ground, in the middle is the sea, and above it is the sky.",0.01494598388671875,1,0.6957089900970459,0.9033232628398792,True,False,False,False,True,
322,he_3XUijzqLOV8,HumanEdit,train,remove,3XUijzqLOV8,Remove a coconut tree on the left.,A coconut tree.,0.08381462097167969,1,0.9146443009376526,0.9483741015134584,False,False,False,True,True,
323,he_3gvrzToFyXI,HumanEdit,train,remove,3gvrzToFyXI,Remove light.,Many stones placed together,0.019306182861328125,1,0.49041420221328735,0.9012983068863412,True,False,False,False,True,
324,he_3suAHB4_Smo,HumanEdit,train,remove,3suAHB4_Smo,Remove the middle tree.,There are many stars in the night sky.,0.08020210266113281,1,0.8780840039253235,0.9742323314378554,False,False,False,True,True,
325,he_4A1pj4_vClA,HumanEdit,train,remove,4A1pj4_vClA,Remove the teapot.,A girl with curly hair working on a computer,0.0164642333984375,1,0.5520070791244507,0.9054034265631864,True,False,False,False,True,
326,he_4BuNQT3IS_Y,HumanEdit,train,remove,4BuNQT3IS_Y,Remove the bottom of the toy.,A pony toy is placed on a blanket,0.18523406982421875,1,0.9544247984886169,0.9900662004522827,False,False,False,True,True,
327,he_4O3-PT_1eMY,HumanEdit,train,remove,4O3-PT_1eMY,Remove the medicine bottle in the lower right corner of the image,There was a bottle of medicine on the table,0.13528919219970703,1,0.9719371199607849,0.9998907103825136,False,False,False,True,True,
328,he_4mu1thNgK24,HumanEdit,train,remove,4mu1thNgK24,Remove the ball.,The puppy was in the grass with his head down,0.016038894653320312,1,0.5869477391242981,0.9241433283023087,True,False,False,False,True,
329,he_51adhgg5KkE,HumanEdit,train,remove,51adhgg5KkE,Remove the water glass.,A man is sitting on the big bed in the house,0.019777297973632812,1,0.45280465483665466,0.8940092165898618,True,False,False,False,True,
330,he_5D3SQkXKNhk,HumanEdit,train,remove,5D3SQkXKNhk,Remove glasses.,A male doctor is gesturing with his hands,0.018418312072753906,1,0.6265717148780823,0.8627076784912439,True,False,False,False,True,
331,he_5H4p2FEBmf4,HumanEdit,train,remove,5H4p2FEBmf4,Remove the shoes.,A little girl wearing a skirt barefoot,0.019895553588867188,1,0.4400293827056885,0.8880693791538337,True,False,False,False,True,
332,he_5NJHUpmzD20,HumanEdit,train,remove,5NJHUpmzD20,Remove white stripes from black shorts.,A man in a blue short-sleeved shirt and plain black shorts sat on a hanging chair looking at his phone.,0.015585899353027344,3,0.4913816452026367,0.8222924276828907,True,False,False,False,True,
333,he_5Qx4QBht_N4,HumanEdit,train,remove,5Qx4QBht_N4,Remove the brown on the feet of the blue and white bear doll.,A little girl was holding a blue-and-white bear doll.,0.008291244506835938,2,0.5797725319862366,0.8761432926829268,True,False,False,False,True,
334,he_5SoGp8vJO00,HumanEdit,train,remove,5SoGp8vJO00,Remove the top three lights.,There are many irons in one window.,0.07480621337890625,1,0.9080199599266052,0.9812954329682164,False,True,True,True,True,
335,he_5V_pMmsv7wk,HumanEdit,train,remove,5V_pMmsv7wk,Remove the grass on the left.,"Below is the pink house, and above it is a handful of balloons.",0.07608795166015625,1,0.8854988813400269,0.9549383427451884,False,False,False,True,True,
336,he_5glUYvzsWGY,HumanEdit,train,remove,5glUYvzsWGY,Remove the hat.,A girl wearing a denim jacket and shorts is sitting on the stairs,0.015044212341308594,1,0.5514686107635498,0.9007616318528014,True,False,False,False,True,
337,he_5htXZu3V3oM,HumanEdit,train,remove,5htXZu3V3oM,Remove people from the beach.,The setting sun scattered on the receding beach,0.013843536376953125,1,0.4488639235496521,0.8713168971737824,True,False,False,False,True,
338,he_5iX4W5tIjYM,HumanEdit,train,remove,5iX4W5tIjYM,Remove ladybugs.,"Golden mature wheat ears, densely arranged like a golden ocean",0.013834953308105469,1,0.5174567699432373,0.8923648369789517,True,False,False,False,True,
339,he_5mTOegXTMUM,HumanEdit,train,remove,5mTOegXTMUM,Remove white patterns from clothing.,A long-haired girl in a pure black tank top and orange shorts sat at the edge of the net.,0.017488479614257812,1,0.7239143252372742,0.9074461183594031,True,False,False,False,True,
340,he_5mmngbWIflg,HumanEdit,train,remove,5mmngbWIflg,Remove wood from the water.,There is a calm lake near by and mountains in the distance.,0.017038345336914062,3,0.5434671640396118,0.8748695569680296,True,False,False,False,True,
341,he_5sh24a7m0BU,HumanEdit,train,remove,5sh24a7m0BU,Remove the words 'There is' in the top row of the board.,One hand held up a board that said NO Plant B.,0.0852813720703125,1,0.8761765360832214,0.9515683506230433,False,False,False,True,True,
342,he_6-Grz7txpe8,HumanEdit,train,remove,6-Grz7txpe8,Remove the pyramid behind the Sphinx,There is a human face in the desert,0.14331817626953125,1,0.8442357778549194,0.815660833251861,False,False,False,True,True,
343,he_6g-b4Ewoho0,HumanEdit,train,remove,6g-b4Ewoho0,Remove the red ball.,The child stands in front of the shelf,0.016119956970214844,1,0.5708729028701782,0.9237089201877934,True,False,False,False,True,
344,he_7XHbr-V62IM,HumanEdit,train,remove,7XHbr-V62IM,Remove the person farthest from the basket in the frame,Someone is playing under the basketball hoop,0.2363138198852539,1,0.9778766632080078,0.9922537252155432,False,False,False,True,True,
345,he_7tyW8-6rb_4,HumanEdit,train,remove,7tyW8-6rb_4,Remove the bottom fruit,There are two purple fruits hanging from the branches,0.05844879150390625,1,0.8787334561347961,0.9763304855948814,False,False,False,True,True,
346,he_7wIg5ENOSCw,HumanEdit,train,remove,7wIg5ENOSCw,Remove the parasol behind the boy,Small children playing in the sand on a stool,0.093658447265625,2,0.8719362020492554,0.9773926539058458,False,False,False,True,True,
347,he_8VmiMhameng,HumanEdit,train,remove,8VmiMhameng,Remove all the people behind the man in the center of the picture,"A man stands on the playground, wearing a red short-sleeved shirt and a red hat, raising his hands above his head",0.12713146209716797,3,0.930953323841095,0.9879764407941357,False,False,False,True,True,
348,he_8bSV4ulfbzo,HumanEdit,train,remove,8bSV4ulfbzo,Remove the moon.,There was a mass in the middle of the dark sky that had not yet turned black,0.013831138610839844,1,0.6495848298072815,0.8243929208396213,True,False,False,False,True,
349,he_8pc5B4rnw_I,HumanEdit,train,remove,8pc5B4rnw_I,Remove the woman in the middle of the road,There are many cars driving on the road between high-rise buildings,0.16510677337646484,1,0.8944084048271179,0.9692490981897607,False,False,False,True,True,
350,he_8s0x8fqTGXE,HumanEdit,train,remove,8s0x8fqTGXE,Remove cars and people.,"There is a path between the two buildings, covered with leaves",0.017754554748535156,1,0.4436042904853821,0.849137739947688,True,False,False,False,True,
351,he_8tN3flDTQBU,HumanEdit,train,remove,8tN3flDTQBU,Remove people standing in the middle of the road.,There are lawns on both sides of the road and a mountain in front of it,0.14095687866210938,1,0.8971124291419983,0.9186999727623382,False,False,False,True,True,
352,he_9TdomzK-2d0,HumanEdit,train,remove,9TdomzK-2d0,Remove people from the desert.,An empty desert.,0.011984825134277344,1,0.6013424396514893,0.8833819241982507,True,False,False,False,True,
353,he_9UNuCjJnQbA,HumanEdit,train,remove,9UNuCjJnQbA,Remove the phone from the quilt.,There is a laptop and blue clothes on the quilt.,0.012578964233398438,1,0.5991573929786682,0.8555236000676705,True,False,False,False,True,
354,he_9V2d3RoUEdk,HumanEdit,train,remove,9V2d3RoUEdk,Remove the leaves on the right.,A white peacock was walking on an empty road.,0.10151481628417969,1,0.9255689978599548,0.9973739994305059,False,False,False,True,True,
355,he_9Vq-VuI7woY,HumanEdit,train,remove,9Vq-VuI7woY,Remove the monk sculpture on the far right.,There are six monk ornaments on the table.,0.08725261688232422,1,0.9228146076202393,0.9833902683389061,False,False,False,True,True,
356,he_9iR21DGebEs,HumanEdit,train,remove,9iR21DGebEs,Remove the woman at the back of the two women,There was a girl standing on the sand,0.19567108154296875,1,0.9033697247505188,0.9581160740748872,False,True,True,True,True,
357,he_9swU_dZxwGg,HumanEdit,train,remove,9swU_dZxwGg,Remove the leaves in the lower left corner.,"Leaves on the top left, pink sky behind.",0.07370376586914062,1,0.880393385887146,0.880932669004862,False,False,False,True,True,
358,he_AxnzedBAdxo,HumanEdit,train,remove,AxnzedBAdxo,Remove the sunglasses.,Girl standing sideways on the road,0.01789379119873047,1,0.4591299295425415,0.8774021095217455,True,False,False,False,True,
359,he_N92PmuFjVOI,HumanEdit,train,remove,N92PmuFjVOI,Remove the right girl.,On the endless beach sat a girl in a pink dress with long hair,0.12458419799804688,1,0.9358484148979187,0.9868881693181285,False,False,False,True,True,
360,he__M4SLgyL3Ps,HumanEdit,train,remove,_M4SLgyL3Ps,Remove the items on the left wall.,There is nothing on the wall to the left of the high collar,0.2194957733154297,1,0.9759657382965088,0.993287146817384,False,False,False,True,True,
361,he__RnbxS6vUb8,HumanEdit,train,remove,_RnbxS6vUb8,Remove the little fox on the left.,A fox is standing on the right side of the wood. On the left is a big tree.,0.08162689208984375,1,0.8156288862228394,0.9831178586960819,False,False,False,True,True,
362,he__Wt5CgwWk1k,HumanEdit,train,remove,_Wt5CgwWk1k,Remove pattern in the top of the girl.,A girl wearing black clothes and jeans,0.12075138092041016,1,0.9093531966209412,0.9756134735558604,False,False,False,True,True,
363,he__g30Vjnlhkk,HumanEdit,train,remove,_g30Vjnlhkk,Remove a dog collar.,A dog stands in a forest full of fallen leaves,0.012006759643554688,1,0.42621269822120667,0.912780254141441,True,False,False,False,True,
364,he__w0XkDuLj88,HumanEdit,train,remove,_w0XkDuLj88,Remove things from the blanket.,A girl who is exercising has nothing on her blanket,0.01870441436767578,1,0.4029276669025421,0.8457373394203206,True,False,False,False,True,
365,he_-3E9wA9VWCY,HumanEdit,train,replace,-3E9wA9VWCY,Change white top to black top.,"Girl wearing black top and white pants, standing near the wall",0.08903121948242188,1,0.8733133673667908,0.9494660997695629,False,False,False,True,True,
366,he_-3Mbr-3-e2s,HumanEdit,train,replace,-3Mbr-3-e2s,Replace the black hat of the big doll in the middle with a Santa hat,"Many dolls are placed on the table, the doll in the middle is wearing a red hat",0.0379180908203125,1,0.8434531092643738,0.966151832460733,False,False,False,True,True,
367,he_0HPhEPT3FmE,HumanEdit,train,replace,0HPhEPT3FmE,Replace the red flower on the left with a white flower.,A bunch of white flowers.,0.17504119873046875,1,0.9886959791183472,0.9927909429558817,False,False,False,True,True,
368,he_0Ut0pNrTdQo,HumanEdit,train,replace,0Ut0pNrTdQo,Replace the Statue of Liberty with a lighthouse.,There is only one lighthouse on the sea,0.07790279388427734,1,0.9234959483146667,0.9729097271998988,False,False,False,False,True,
369,he_0hwoPb13zuQ,HumanEdit,train,replace,0hwoPb13zuQ,Replace a woman's gold necklace with a brown and black one.,A woman was wearing a brown and black necklace and a colorful dress.,0.008872032165527344,1,0.5058759450912476,0.845061533606816,True,False,False,False,True,
370,he_0l_PZ1mO_ZA,HumanEdit,train,replace,0l_PZ1mO_ZA,Replace the color of the clothes.,A person is wearing red clothes and looking down.,0.013849258422851562,1,0.4458215832710266,0.8480158189008591,True,False,False,False,True,
371,he_0pSsWN8uqAE,HumanEdit,train,replace,0pSsWN8uqAE,Change the number6 in the shirt to 8.,The middle child has the number 8 written on his clothes,0.016472816467285156,1,0.47879526019096375,0.8902411368962129,True,False,False,False,True,
372,he_1GxT-yz-PGQ,HumanEdit,train,replace,1GxT-yz-PGQ,Change black hat to white hat.,A man wearing a black shirt and a white hat stands on the grassland,0.013834953308105469,1,0.4655180871486664,0.8656780881082637,True,False,False,False,True,
373,he_1KTNlv11tDc,HumanEdit,train,replace,1KTNlv11tDc,Replace the pink flower in the left shoe with blue.,There are many blue flowers in the brown shoes on the left.,0.04213142395019531,1,0.8527263402938843,0.9408946479992056,False,False,False,True,True,
374,he_1dwyU46p7eE,HumanEdit,train,replace,1dwyU46p7eE,Turn white top into blue.,A woman in a blue top is looking at the computer,0.1985311508178711,1,0.9831808805465698,0.9929703469696567,False,False,False,True,True,
375,he_1fb6ubsKS0w,HumanEdit,train,replace,1fb6ubsKS0w,Change another yellow skirt to black.,A curly-haired lady wearing a black dress,0.1259326934814453,1,0.9287191033363342,0.9882597562968747,False,False,False,True,True,
376,he_1fdh8ho4jiM,HumanEdit,train,replace,1fdh8ho4jiM,Change blue top to white.,A little girl wearing a white top,0.1749591827392578,1,0.9542223811149597,0.9961789810616164,False,False,False,True,True,
377,he_28ztKXfneYk,HumanEdit,train,replace,28ztKXfneYk,Replace the grass in the lower left corner and the clod in the lower right corner with grass.,"Near is a large green grass, in the distance is a green mountain.",0.2089834213256836,1,0.9173265695571899,0.9962799223635972,False,False,False,True,True,
378,he_29h2n639YDA,HumanEdit,train,replace,29h2n639YDA,Replace the fruit in the lower right corner with an apple.,In the lower right corner is an apple.,0.09854984283447266,1,0.9158726334571838,0.9784358826912019,False,False,False,True,True,
379,he_30AOxN5emxs,HumanEdit,train,replace,30AOxN5emxs,Swap black pants for blue pants.,A woman was wearing blue pants.,0.013840675354003906,1,0.6012104153633118,0.9061880899662044,True,False,False,False,True,
380,he_3OG8ywzgjJY,HumanEdit,train,replace,3OG8ywzgjJY,Replace yellow hair with black.,A dark-haired man wearing dark glasses and black clothes was standing in the middle of the road.,0.008746147155761719,1,0.4822162985801697,0.8291373344469634,True,False,False,False,True,
381,he_3OQejbTxeTY,HumanEdit,train,replace,3OQejbTxeTY,Replace the powder in front of the bottle with a small white cup.,A white bottle has a pink-white cup in front of it.,0.07385444641113281,1,0.9205358624458313,0.9789435588675582,False,False,False,True,True,
382,he_3QDsA0uUd4k,HumanEdit,train,replace,3QDsA0uUd4k,Replace the front greenery with a prickly cactus.,"Four green plants, the front is cactus.",0.1416759490966797,1,0.9519001245498657,0.9884814398200225,False,False,False,True,True,
383,he_3Qi0PkM_Wes,HumanEdit,train,replace,3Qi0PkM_Wes,Replace a child's curly hair with hair only on the top of the head.,A woman held in her arms a child with only hair on the top of her head.,0.08542156219482422,1,0.7557044625282288,0.8597055009124193,False,False,False,True,True,
384,he_3SwQ_pDAitQ,HumanEdit,train,replace,3SwQ_pDAitQ,Change the bug's eyes to yellow.,A bug's eyes are yellow.,0.015951156616210938,2,0.5914424657821655,0.8967114404817045,True,False,False,False,True,
